u.screen_name,cntOfTweets,URLs
"""ColoSenGOP""",578646,"[""http://gazette.com/colorado-sen.-cadman-still-a-believer-in-democratic-process-embarks-on-final-term-in-legislature/article/1567053"", ""https://twitter.com/COSenDem/status/692106939308724224"", ""https://twitter.com/DowntownDTown/status/692007221270425602"", ""http://co.chalkbeat.org/2016/01/27/budget-panel-offers-a-bit-of-extra-cash-for-schools/#.VqqOOv9dHIX"", ""http://hosted.ap.org/dynamic/stories/U/US_HEALTH_OVERHAUL_FINES?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-01-26-18-09-10"", ""https://twitter.com/davidkpoursh/status/692851739477676032"", ""https://twitter.com/SCOTTFORCOLO/status/692021987762307072"", ""https://twitter.com/RepJBecker/status/691730793098399744"", ""https://twitter.com/colosengop/status/692755846778875905"", ""http://www.denverpost.com/news/ci_29424396/colorado-mountain-residents-struggle-pay-health-insurance"", ""https://twitter.com/gjathanas/status/692568526666752005"", ""https://twitter.com/owenjhill/status/692779258955980800"", ""http://www.denverpost.com/news/ci_29436572/adams-county-mulls-10-month-ban-new-oil"", ""http://www.thedenverchannel.com/news/local-news/health-insurance-fines-loom-as-deadline-nears"", ""https://twitter.com/ColoSenGOP/status/692855142027173888"", ""https://twitter.com/SenLauraWoods/status/693120380978884608"", ""http://www.bloombergview.com/articles/2016-01-25/let-coal-die-save-coal-country-"", ""http://watchdog.org/254661/school-choice-advocates-seek-funding-parity/"", ""http://blogs.denverpost.com/thespot/2016/01/27/republicans-gun-advance-bill-easing-concealed-firearm-rules-in-colorado/124762/"", ""http://www.coloradosenaterepublicans.com/lawmakers_to_declare_feb_4th_missing_person_s_day"", ""https://twitter.com/ShadMurib/status/692128722070159360"", ""http://sanfrancisco.cbslocal.com/2016/01/29/super-bowl-field-crew-goofs-paints-broncos-logo-in-both-end-zones/"", ""https://twitter.com/COSenDem/status/692851203357544448"", ""https://twitter.com/ShadMurib/status/692811754519314432"", ""http://completecolorado.com/pagetwo/2016/01/24/hickenlooper-polling-shows-people-would-reject-move-of-hospital-tax/"", ""https://twitter.com/RichardDaleT/status/691769538044678146"", ""http://www.nbcnews.com/business/personal-finance/how-millionaires-get-obamacare-subsidies-intended-aid-poor-n505386"", ""http://www.gjsentinel.com/news/articles/sparks-fly-in-debate-over-north-fork-coal-mining/"", ""https://twitter.com/COHouseDem/status/692520181629853697"", ""https://twitter.com/SCOTTFORCOLO/status/693070012207116288"", ""http://thehill.com/policy/healthcare/266949-cbo-lowers-forecast-for-obamacare-sign-ups-by-40-percent"", ""http://thehill.com/policy/healthcare/266651-average-obamacare-premium-rises-to-408"", ""http://thehill.com/policy/healthcare/266929-federal-healthcare-spending-outpaces-social-security-for-the-first-time"", ""http://www.foxnews.com/politics/2016/01/20/rifle-capable-taking-down-helicopter-found-at-el-chapo-hideout-purchased-through-fast-and-furious-program.html"", ""http://www.denverpost.com/news/ci_29455078/oils-price-swoon-is-drilling-hard-into-colorado"", ""http://www.coloradosenaterepublicans.com/gas_tax"", ""https://twitter.com/COSenDem/status/692141758944276480"", ""http://www.durangoherald.com/article/20160127/NEWS01/160129614/Gold-King-Mine-spill-legislation-drowns-in-Colorado-Legislature"", ""https://www.youtube.com/watch?v=neKjWTvtT_k"", ""https://twitter.com/ColoSenGOP/status/692095637605646336"", ""https://twitter.com/mlottmanier/status/692859185134903297"", ""https://twitter.com/EditorDavePerry/status/692791016169017344"", ""http://www.thedailybeast.com/articles/2016/01/25/can-breaking-the-law-be-a-legal-defense.html"", ""http://www.gjsentinel.com/news/articles/legislators-to-mull-tax-break-for-military-vets"", ""https://twitter.com/ClimateColo/status/691444515941552128"", ""http://denver.cbslocal.com/2015/11/17/u-s-unveils-plan-to-limit-drilling-on-colorados-roan-plateau/"", ""http://www.postindependent.com/news/19150553-113/blm-cancel-thompson-divide-gas-leases"", ""http://www.nytimes.com/2016/01/15/us/politics/in-climate-move-obama-to-halt-new-coal-mining-leases-on-public-lands.html?_r=0"", ""http://gazette.com/editorial-federal-employees-dont-care-about-locals/article/1568455"", ""http://www.realclearpolicy.com/blog/2016/01/25/president_obamas_legacy_of_red_ink_1530.html"", ""http://GJSentinel.com"", ""http://postngo.net/n/2c4474a"", ""https://twitter.com/karencrummy/status/692016223865835520"", ""https://twitter.com/lauracarno/status/692345279920545792"", ""http://www.nationalreview.com/article/430380/al-gore-doomsday-clock-expires-climate-change-fanatics-wrong-again"", ""https://twitter.com/theheckyamean/status/693108289253453824"", ""https://twitter.com/JoeStGeorge/status/692722407375708161"", ""https://newrepublic.com/article/128144/dark-history-liberal-reform"", ""https://twitter.com/coloradopols/status/693160758260051970"", ""https://twitter.com/COSenDem/status/692141244777127938"", ""https://twitter.com/CMUPoliSci/status/691366388896702466"", ""http://www.denverpost.com/business/ci_29421405/new-rules-would-cut-methane-vented-public-lands"", ""https://twitter.com/TedVickers/status/693102054160502784"", ""https://twitter.com/newsmanmark/status/692515246792118272"", ""http://www.durangoherald.com/article/20160125/NEWS01/160129713//article/20160125/NEWS01/160129713/Silverton-cancels-Thursday%E2%80%99s-Superfund-vote"", ""https://twitter.com/SatishBrown/status/693107002281689088"", ""http://coloradoga.granicus.com/MediaPlayer.php?view_id=43&event_id=3703"", ""http://thehill.com/blogs/blog-briefing-room/267490-report-hhs-gave-immigrant-children-to-human-traffickers"", ""https://twitter.com/davidkpoursh/status/692371234697388033"", ""http://www.wsj.com/articles/the-deficit-rises-again-1453768153"", ""https://twitter.com/markscheffel/status/692775060898234373"", ""https://twitter.com/bolderbekah/status/692563875095560197"", ""http://www.thedenverchannel.com/news/politics/cdot-director-says-gas-taxes-should-be-raised-to-pay-for-colorado-roads"", ""https://www.youtube.com/watch?v=nq_ab53XezQ"", ""https://twitter.com/COpeakpolitics/status/692792024328589312"", ""https://twitter.com/ColoSenGOP/status/692462538634719232"", ""https://twitter.com/KerryDonovanSD5/status/691305428576174080"", ""https://twitter.com/ColoSenGOP/status/690267861718175744"", ""http://www.denverpost.com/editorials/ci_29419202/shooting-report-reveals-utter-failure-at-arapahoe-high"", ""http://www.coloradostatesman.com/conservatives-beware-building-better-colorados-spending-agenda/"", ""https://twitter.com/AuroraOpinions/status/689855114874638336"", ""http://www.reuters.com/article/us-usa-climatechange-methane-idUSKCN0V0209"", ""http://www.durangoherald.com/article/20160117/NEWS01/160119629/Rain-barrel-proposal-drizzles-down-on-Colorado-Legislature"", ""https://twitter.com/BrandonRittiman/status/689157399165448193"", ""https://www.youtube.com/watch?v=FuPedZFavDM"", ""http://www.coloradostatesman.com/marble-senate-republicans-hateful-dissident-eight/"", ""https://twitter.com/denverpolitics/status/689804507581001728"", ""http://thehill.com/policy/energy-environment/265924-new-mexico-to-sue-epa-for-mine-waste-spill"", ""http://www.bizjournals.com/denver/news/2016/01/20/coloradans-get-a-little-relief-on-local-taxes.html"", ""https://newrepublic.com/article/128156/epas-silent-guilty-role-flint-water-crisis"", ""http://www.coloradosenaterepublicans.com/claire_davis_report_finds_numerous_lapses_by_school_officials"", ""https://twitter.com/COpeakpolitics/status/689129295994736641"", ""http://thehill.com/policy/energy-environment/266395-obama-vetoes-gop-attempt-to-block-water-rule"", ""http://thehill.com/blogs/congress-blog/energy-environment/264983-will-bill-mckibben-define-our-energy-future"", ""http://www.denverpost.com/news/ci_29399512/arapahoe-high-shooting-report-expected-provide-new-details?source=top_stories_bar"", ""https://twitter.com/i2idotorg/status/690244544303005696"", ""http://youtu.be/g34kJLBHe5g"", ""https://twitter.com/lauracarno/status/689777164628045824"", ""https://twitter.com/SenatorCrowder/status/689915638177902592"", ""http://www.rasmussenreports.com/public_content/lifestyle/general_lifestyle/january_2016/50_say_race_relations_in_america_getting_worse"", ""https://twitter.com/9NewsEducation/status/690311171199504384"", ""https://twitter.com/reubenesp/status/691280229269004288"", ""https://twitter.com/CapitolSchrader/status/687402874834391041"", ""http://coloradoga.granicus.com/MediaPlayer.php?view_id=43&event_id=3663"", ""https://twitter.com/BrandonRittiman/status/690606883565080576"", ""https://twitter.com/APkristenwyatt/status/688115280615092225"", ""https://twitter.com/Chris_Holbert/status/690682414796963842"", ""https://twitter.com/thespot/status/687754636803981312"", ""https://twitter.com/BrandonRittiman/status/688769105772544001"", ""http://blogs.denverpost.com/thespot/2016/01/14/hickenloopers-wedding-sendoff-state-of-the-state-address/124494/"", ""http://www.theguardian.com/business/2016/jan/17/oil-price-woes-deepen-as-iran-vows-to-add-500000-barrels-day"", ""http://www.coloradostatesman.com/roberts-colorado-cant-balance-budget-ignoring-constitution/"", ""http://www.9news.com/story/news/local/2016/01/18/report-missed-opportunities-stop-arapahoe-shooter/78961022/"", ""http://www.cpr.org/news/story/dnr-directors-departing-thoughts-oil-and-gas-mine-spill-and-more"", ""http://www.reuters.com/article/us-canada-shooting-idUSKCN0V02KT"", ""https://twitter.com/terriblezdog/status/690197509356916736"", ""http://www.coloradosenaterepublicans.com/president_cadman_s_2016_opening_day_remarks"", ""https://twitter.com/AlanSalazarCO/status/690947463155298304"", ""http://www.politico.com/story/2016/01/gaming-obamacare-insurance-health-care-217598#ixzz3x2LZsAjb"", ""https://twitter.com/aurorasentinel/status/690945383686627330"", ""http://www.coloradosenaterepublicans.com/senate_gop_fine_tunes_team_roster_as_2016_session_kicks_off"", ""http://www.publicintegrity.org/2016/01/11/19124/groups-decrying-dark-money-use-shadowy-money-themselves"", ""http://www.denverpost.com/news/ci_29411673/report-school-clashed-investigators-after-arapahoe-shooting"", ""https://twitter.com/ESealoverDenBiz/status/688020173643722752"", ""http://www.usatoday.com/story/news/politics/2014/12/16/obama-presidential-memoranda-executive-orders/20191805/"", ""https://twitter.com/gjathanas/status/689273981199757312"", ""https://twitter.com/GovExec/status/688101120422510592"", ""https://twitter.com/ColoSenGOP/status/690291341473878016"", ""http://watchdog.org/245899/colorado-medicaid-rolls-double-expansion/?utm_content=buffer6b587&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer"", ""https://twitter.com/CNBCnow/status/690310642293723137"", ""http://www.coloradosenaterepublicans.com/republicans_pay_tribute_to_veterans_with_senate_bill_one"", ""https://twitter.com/WestSlopeWater/status/689268997896933377"", ""https://twitter.com/markscheffel/status/690593192782135296"", ""https://twitter.com/SenatorGrantham/status/689875059674984448"", ""http://gazette.com/guest-column-should-colorado-be-taking-in-more-syrian-refugees/article/1568344"", ""http://www.denverpost.com/news/ci_29414123/federal-court-hears-arguments-ongoing-tabor-lawsuit"", ""http://kdvr.com/2016/01/18/report-three-major-failures-made-before-deadly-arapahoe-high-school-shooting/"", ""http://www.wsj.com/articles/the-epas-politics-in-the-raw-1452729229"", ""https://twitter.com/AP_Politics/status/689460866601717760"", ""https://twitter.com/SofieInkpen/status/687337964196642816"", ""https://twitter.com/COHouseGOP/status/688130832628760576"", ""https://twitter.com/nhhorton/status/690243249420791808"", ""http://thehill.com/policy/national-security/260423-law-bars-bringing-gitmo-prisoners-to-us-lynch-says"", ""http://www.cnn.com/2016/01/14/politics/guantanamo-prison-detainees-ash-carter-plan/"", ""https://twitter.com/OldNewsman/status/687656991205015552"", ""http://www.durangoherald.com/article/20160118/OPINION02/160119576/-1/Opinion"", ""http://coloradopeakpolitics.com/2016/01/22/water-war-bennet-sides-with-obama-against-colorado-water-wotus/"", ""http://www.denverpost.com/news/ci_29421333/lawmakers-consider-arapahoe-high-school-shooting-reports"", ""https://twitter.com/BrandonRittiman/status/691297354243178496"", ""http://www.9news.com/story/news/politics/balance-of-power/2016/01/17/balance-power-colorados-spending-showdown/78931186/"", ""https://twitter.com/markscheffel/status/688051923333689344"", ""http://www.leg.state.co.us/CLICS/CLICS2015A/csl.nsf/BillFoldersSenate?OpenFrameSet"", ""https://twitter.com/pamlaning/status/690952236982079488"", ""http://thehill.com/regulation/administration/266133-obama-eyes-audacious-use-of-executive-power-in-final-year"", ""https://twitter.com/SCOTTFORCOLO/status/687351741076000768"", ""http://www.denverpost.com/news/ci_29405701/state-lawmakers-urge-educators-act-araphoe-high-school?source=rss"", ""https://www.washingtonpost.com/news/energy-environment/wp/2016/01/14/obama-administration-set-to-announce-moratorium-on-some-new-federal-coal-leases/"", ""http://www.reuters.com/article/us-usa-election-immigration-case-idUSMTZSAPEC1LA5HP67"", ""https://www.facebook.com/Cory.Gardner.For.Senate/videos/812408618870305/?video_source=pages_finch_main_video&theater"", ""http://www.coloradostatesman.com/cadman-crowder-rural-voices-hot-button-hospital-fee-makeover/"", ""http://www.washingtonexaminer.com/cbo-dispels-obamas-happy-talk-on-deficits/article/2580952"", ""http://energyindepth.org/national/drill-our-way-to-lower-gasoline-prices-mr-president-yes-we-can/"", ""http://www.cnn.com/2016/01/14/politics/guantanamo-prison-detainees-ash-carter-plan/index.html?eref=rss_politics"", ""https://twitter.com/johntomasic/status/690243676220469248"", ""http://www.bloombergview.com/articles/2016-01-14/gaming-of-obamacare-poses-a-fatal-threat"", ""http://oncomplete.co/4i9"", ""https://twitter.com/ColoSenGOP/status/690633566124834818"", ""http://coloradoga.granicus.com/MediaPlayer.php?view_id=85&event_id=3663"", ""https://twitter.com/ESealoverDenBiz/status/689468035313205248"", ""http://www.denverpost.com/opinion/ci_29404361/guest-commentary-an-unlawful-swipe-at-tabor-hospital"", ""https://twitter.com/lynn_bartels/status/689460303679983617"", ""http://www.nationalreview.com/article/429530/obamacare-innovation-waiver-hhs"", ""http://thehill.com/policy/healthcare/264696-cbo-bill-to-gut-obamacare-would-save-half-trillion-over-a-decade"", ""https://twitter.com/cinesimonj/status/685464010808889344"", ""https://twitter.com/ShadMurib/status/684930692820504576"", ""https://twitter.com/CapitolSchrader/status/684859515221618688"", ""https://d3n8a8pro7vhmx.cloudfront.net/coloradosenatenews/pages/468/attachments/original/1452112083/LegalMemo.pdf?1452112083"", ""https://www.cpr.org/news/story/environmental-groups-eye-federal-coal-lease-case-colorado"", ""http://www.cpr.org/news/story/what-most-powerful-republican-colorado-legislature-wants"", ""http://www.denverpost.com/news/ci_29351825/colorado-health-co-ops-shutdown-leaving-many-uninsured"", ""http://www.denverpost.com/news/ci_29342099/colorados-limping-immigrant-drivers-program-faces-many-more"", ""http://www.denverpost.com/news/ci_29372355/climate-construction-defects-reform-colorado-much-changed"", ""https://twitter.com/Chris_Holbert/status/687269114771972097"", ""http://www.durangoherald.com/article/20160102/OPINION02/160109956/-1/OPINION"", ""https://twitter.com/SenLauraWoods/status/686265294336098304"", ""http://www.realclearpolitics.com/articles/2016/01/11/high_court_seems_ready_to_scrap_mandatory_public_union_fees_129274.html"", ""https://twitter.com/notkimco/status/685345414107762688"", ""https://twitter.com/OldNewsman/status/684877534647947264"", ""https://twitter.com/JonCaldara/status/685200088738611200"", ""https://www.washingtonpost.com/politics/obamas-last-state-of-the-union-will-try-to-counter-electorates-anger/2016/01/11/3371e012-b61b-11e5-a76a-0b5145e8679a_story.html"", ""http://mobile.reuters.com/article/idUSKCN0UO0QI20160111"", ""http://www.nytimes.com/2016/01/07/us/politics/under-gun-rules-fbi-will-receive-health-data.html?partner=rss&emc=rss&_r=1"", ""http://www.denverpost.com/news/ci_29348433/presidents-orders-guns-could-have-minimal-effect-colorado"", ""https://twitter.com/johnmdurkin/status/685530887295873024"", ""https://twitter.com/esealoverdenbiz/status/687324483045163010"", ""https://twitter.com/FoxNews/status/685312504671506432"", ""https://twitter.com/davidkpoursh/status/686573079082872832"", ""https://twitter.com/SenMajorityFund/status/684555059410124800"", ""http://watchdog.org/252872/asset-disclosure-bill-might-replace-forfeiture-ban-proposal/"", ""https://twitter.com/denverpost/status/683694403496456193"", ""https://twitter.com/APkristenwyatt/status/684862867150012416"", ""https://twitter.com/ByJohnFrank/status/684862310406459392"", ""http://www.westword.com/news/meet-ross-kaminsky-new-morning-drive-host-on-khow-7479381"", ""http://thehill.com/policy/energy-environment/265295-obamas-keystone-saga-takes-new-turn"", ""http://news.investors.com/ibd-editorials/123115-787733-obamanomics-gets-f-grade-for-failing-to-create-economic-growth-jobs.htm?ven=rss"", ""http://www.leg.state.co.us/clics/cslFrontPages.nsf/Audio?OpenPage"", ""http://www.denverpost.com/news/ci_29364773/conservative-split-challenges-republican-majority-colorado-senate"", ""http://blogs.denverpost.com/thespot/2016/01/11/what-you-need-to-know-about-the-colorado-legislature-in-3-graphics/124405/"", ""http://spectator.org/articles/65144/obama%E2%80%99s-veto-just-postpones-inevitable"", ""https://twitter.com/SenatorCrowder/status/686187798697648128"", ""https://www.washingtonpost.com/news/the-fix/wp/2016/01/08/the-widow-of-american-sniper-chris-kyles-strong-defense-of-gun-rights-video/"", ""http://www.coloradosenaterepublicans.com/_hospital_fee_shift_unconstitutional_says_senate_president"", ""https://twitter.com/SCOTTFORCOLO/status/686049588143194112"", ""http://www.coloradosenaterepublicans.com/2016_senate_republican_committee_assignments"", ""http://thefederalist.com/2016/01/05/obamas-legacy-will-be-executive-abuse/"", ""http://thehill.com/policy/healthcare/265505-obamacare-costs-set-to-spike-for-thousands"", ""https://twitter.com/JamesViser/status/685492526388654081"", ""https://twitter.com/BrandonRittiman/status/687325452185108480"", ""https://twitter.com/markscheffel/status/684447616390713344"", ""https://twitter.com/COpeakpolitics/status/684713417119121408"", ""http://www.coloradostatesman.com/content/996437-cadman-somebody-knew-hospital-provider-fee-unconstitutional"", ""http://fox21news.com/2016/01/10/firearm-sales-way-up-at-colorados-2nd-largest-gun-show/"", ""https://www.washingtonpost.com/posteverything/wp/2015/12/30/president-obamas-recent-vetoes-were-unconstitutional-congress-should-sue-him/"", ""http://www.coloradosenaterepublicans.com/2016_senate_republican_committee_assignments?recruiter_id=3595937"", ""http://www.nytimes.com/2016/01/07/us/politics/under-gun-rules-fbi-will-receive-health-data.html?partner=rss&emc=rss&_r=0"", ""https://twitter.com/AmyOliverShow/status/684519662386724864"", ""http://www.washingtontimes.com/news/2016/jan/3/stephen-moore-the-obama-economic-recovery-that-was/"", ""https://twitter.com/Chris_Holbert/status/684466295266357248"", ""http://www.realclearpolicy.com/blog/2016/01/12/natural_gas_naysayers_have_it_all_wrong_1516.html"", ""http://www.durangoherald.com/article/20160108/NEWS01/160109685/Rep-Scott-Tipton-says-passing-Good-Samaritan-bill-should-be-priority"", ""http://www.gjsentinel.com/news/articles/cost-shift/"", ""http://www.denverpost.com/news/ci_29359579/colorado-rape-victim-challenges-obamas-stand-guns-at"", ""https://twitter.com/COHouseDem/status/686721880984780802"", ""http://www.krdo.com/news/women-buying-more-guns-taking-firearm-classes/37343488"", ""https://twitter.com/SenLauraWoods/status/686265980964610048"", ""http://www.politico.com/agenda/agenda/story/2016/1/obama-regulations-2016#ixzz3wTieNhbS"", ""https://twitter.com/JerrySonnenberg/status/684411495803797504"", ""https://twitter.com/APkristenwyatt/status/684446650325057536"", ""https://twitter.com/ByJohnFrank/status/684447032346464256"", ""http://bit.ly/1R7zZLw"", ""http://freebeacon.com/politics/obama-top-recipient-smart-gun-cash/"", ""http://www.westword.com/arts/six-ways-to-honor-dr-martin-luther-king-jr-in-denver-7478475"", ""https://twitter.com/CHI_AllieM/status/685152826637484032"", ""http://www.denverpost.com/news/ci_29341012/obama-starts-2016-fight-over-gun-control?source=top_stories_bar"", ""https://twitter.com/SenLauraWoods/status/686707572884160513"", ""http://theweek.com/articles/597541/obamas-new-gun-control-action-isnt-just-bad-policy-symptomatic-incurable-weakness"", ""http://www.theglobeandmail.com/report-on-business/industry-news/energy-and-resources/transcanada-files-lawsuit-over-keystone-pipeline-rejection/article28038526"", ""http://coloradopeakpolitics.com/2016/01/11/frank-ly-wrong-denver-post-tries-to-paint-senate-as-split-using-lefts-talking-points/"", ""http://postngo.net/n/2c3450f"", ""http://www.cnn.com/2016/01/06/asia/north-korea-hydrogen-bomb-test/"", ""http://www.nbcnews.com/storyline/iran-nuclear-talks/iran-state-tv-shows-nuclear-capable-missiles-underground-depot-n490501"", ""http://www.thedailybeast.com/articles/2016/01/03/how-liberals-are-the-new-autocrats.html""]"
